time,taker,case,base,quote,price,quantity
2022-09-18 21:55:15.766258,feeb58bcc00a17003443357b8c26b22bec8028e06a09c5bd999ff7b908dbd1a4,sell,Mango,USD Coin,0.0417,118
2022-09-18 21:55:09.690367,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:55:09.690367,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,620
2022-09-18 21:55:09.690367,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,sell,Mango,USD Coin,0.0417,2042
2022-09-18 21:55:09.690367,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:55:09.690367,8ea3cfc343d893f8f61bf0ee0d433a928ed9cbf104968ac1619355a577a47ade,sell,Mango,USD Coin,0.0417,447
2022-09-18 21:53:54.371444,Mango,sell,Mango,USD Coin,0.0417,814
2022-09-18 21:53:54.371444,Alameda,sell,Mango,USD Coin,0.0417,2075
2022-09-18 21:53:31.120897,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:31.120897,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,10
2022-09-18 21:53:31.120897,Mango,sell,Mango,USD Coin,0.0417,1134000
2022-09-18 21:53:31.120897,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:31.120897,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,510
2022-09-18 21:53:14.246666,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:14.246666,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:14.246666,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,530
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,230
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,1770
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:53:08.750054,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,540
2022-09-18 21:53:08.750054,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:52:45.035815,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:51:43.591782,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:49.8297,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,480
2022-09-18 21:50:49.8297,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:38.294862,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:38.294862,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,550
2022-09-18 21:50:38.294862,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:38.294862,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,60
2022-09-18 21:50:32.806532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:32.806532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:27.266171,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:50:27.266171,Mango,sell,Mango,USD Coin,0.0417,600000
2022-09-18 21:48:13.591266,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,500
2022-09-18 21:48:13.591266,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:48:13.591266,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,05cf8ae1b9bf48a61db1ad8e79e0abb21362e98c30f3fac028480e0c0415b003,sell,Mango,USD Coin,0.0417,22620
2022-09-18 21:47:43.97642,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:47:43.97642,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1060
2022-09-18 21:47:43.97642,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,530
2022-09-18 21:47:43.97642,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:46:42.879948,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:46:42.879948,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1460
2022-09-18 21:46:42.879948,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:45:32.930435,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,520
2022-09-18 21:45:32.930435,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:45:32.930435,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:51.096988,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,60
2022-09-18 21:44:45.935546,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:45.935546,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:45.935546,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:45.935546,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:45.935546,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1050
2022-09-18 21:44:40.085775,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:40.085775,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:40.085775,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:34.601033,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:23.941904,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:23.941904,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:44:23.941904,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1490
2022-09-18 21:43:43.026053,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:43:43.026053,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:43:43.026053,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,500
2022-09-18 21:42:12.053598,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:12.053598,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1050
2022-09-18 21:42:12.053598,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:06.936313,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,530
2022-09-18 21:42:06.936313,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:01.635302,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:01.635302,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:01.635302,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:42:01.635302,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:41:55.001956,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:41:49.189751,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,480
2022-09-18 21:41:49.189751,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:41:43.729212,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0418,1186
2022-09-18 21:41:43.729212,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,814
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.042,3137
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.042,1000
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.0418,561
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.0422,658
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.0423,2116
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.042,2093
2022-09-18 21:40:31.829032,skynet.sol,buy,Mango,USD Coin,0.0418,1737
2022-09-18 21:40:15.471179,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:40:15.471164,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,520
2022-09-18 21:40:15.471164,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:47.58279,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,540
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,05cf8ae1b9bf48a61db1ad8e79e0abb21362e98c30f3fac028480e0c0415b003,sell,Mango,USD Coin,0.0417,19710
2022-09-18 21:39:30.176772,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:39:30.176772,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1010
2022-09-18 21:37:48.044917,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1500
2022-09-18 21:37:48.044917,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1500
2022-09-18 21:37:42.379624,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,500
2022-09-18 21:37:42.379624,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1500
2022-09-18 21:37:42.379624,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1500
2022-09-18 21:37:42.379624,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:37:42.379624,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,500
2022-09-18 21:36:19.113062,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,60
2022-09-18 21:36:13.271922,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:36:13.271922,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:36:07.644955,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:56.988021,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:56.988021,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:56.988021,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,20
2022-09-18 21:35:51.526404,05cf8ae1b9bf48a61db1ad8e79e0abb21362e98c30f3fac028480e0c0415b003,sell,Mango,USD Coin,0.0417,48190
2022-09-18 21:35:28.95323,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:28.95323,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1960
2022-09-18 21:35:28.95323,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:17.743462,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:17.743462,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:17.743462,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:17.743462,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:35:17.743462,edc7c141a2ab6fd47e18129a54811c88298489f528eff3c802eab592f7eb7a70,sell,Mango,USD Coin,0.0417,12050
2022-09-18 21:34:02.78532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,550
2022-09-18 21:34:02.78532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1020
2022-09-18 21:34:02.78532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:34:02.78532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:34:02.78532,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:34:02.78532,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:49.388582,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:49.388582,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1020
2022-09-18 21:32:49.388582,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,1940
2022-09-18 21:32:43.929837,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:43.929837,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:32:38.444661,05cf8ae1b9bf48a61db1ad8e79e0abb21362e98c30f3fac028480e0c0415b003,sell,Mango,USD Coin,0.0417,41160
2022-09-18 21:31:51.704963,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:31:26.585234,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:31:26.585234,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:31:26.585234,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,550
2022-09-18 21:31:26.585234,05cf8ae1b9bf48a61db1ad8e79e0abb21362e98c30f3fac028480e0c0415b003,sell,Mango,USD Coin,0.0417,48400
2022-09-18 21:31:26.585234,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:30:38.756103,Raydium,sell,Mango,USD Coin,0.0417,410
2022-09-18 21:30:27.621794,Raydium,sell,Mango,USD Coin,0.0417,1099
2022-09-18 21:30:27.621794,Raydium,sell,Mango,USD Coin,0.0417,831
2022-09-18 21:30:21.60784,feeb58bcc00a17003443357b8c26b22bec8028e06a09c5bd999ff7b908dbd1a4,sell,Mango,USD Coin,0.0417,239
2022-09-18 21:30:21.60784,54ca016558dcbcd60d94dd7c4ae1669c62c7be10ca9f8b8cb9a5bc03d2fe5e33,sell,Mango,USD Coin,0.0417,961
2022-09-18 21:30:21.60784,Raydium,sell,Mango,USD Coin,0.0417,1101
2022-09-18 21:30:21.60784,feeb58bcc00a17003443357b8c26b22bec8028e06a09c5bd999ff7b908dbd1a4,sell,Mango,USD Coin,0.0417,239
2022-09-18 21:30:15.639382,8ea3cfc343d893f8f61bf0ee0d433a928ed9cbf104968ac1619355a577a47ade,sell,Mango,USD Coin,0.0417,1117
2022-09-18 21:30:15.639382,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0417,1201
2022-09-18 21:30:15.639382,Raydium,sell,Mango,USD Coin,0.0417,628
2022-09-18 21:30:09.241553,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,1980
2022-09-18 21:30:09.241553,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0417,1201
2022-09-18 21:30:09.241553,edc7c141a2ab6fd47e18129a54811c88298489f528eff3c802eab592f7eb7a70,sell,Mango,USD Coin,0.0417,12090
2022-09-18 21:30:09.241553,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:30:09.241553,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:34.527848,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:34.527848,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:34.527848,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,90
2022-09-18 21:29:28.705508,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,1530
2022-09-18 21:29:28.705508,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:28.705508,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,470
2022-09-18 21:29:28.705508,54ca016558dcbcd60d94dd7c4ae1669c62c7be10ca9f8b8cb9a5bc03d2fe5e33,sell,Mango,USD Coin,0.0417,960
2022-09-18 21:29:28.705508,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:28.705508,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,510
2022-09-18 21:29:22.992744,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.0417,2000
2022-09-18 21:29:01.024311,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,570
2022-09-18 21:29:01.024311,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,sell,Mango,USD Coin,0.0417,2000
